date,rssd_id,product,bank0_b,bank0_s,bank1_b,bank1_s,bank2_b,bank2_s,bank3_b,bank3_s
2022-09-30,606046,Credit Cards,101.6500128,105.5876817,73.94613912,55.71824718,64.83056027,74.59737417,82.99425292,100.5031048
2022-12-31,606046,Credit Cards,105.8932495,110.8854645,69.73810189,48.75026792,68.84578273,78.46548923,81.90717237,101.6055128
2023-03-31,606046,Credit Cards,116.6340178,122.7411594,71.68337009,48.01225347,74.22220481,83.02096079,80.67329769,102.3965215
2023-06-30,606046,Credit Cards,126.7912202,134.0120012,65.92320289,41.61837918,79.20094331,85.09904366,79.07645237,100.5367604
2023-09-30,606046,Credit Cards,137.3414573,145.3365401,67.73660087,43.38508783,83.72596799,86.06629554,77.68790764,98.3491688
2023-12-31,606046,Credit Cards,148.5013069,157.0731314,64.78695315,40.78477748,88.07817147,86.26197706,76.14443982,95.67389944
2024-03-31,606046,Credit Cards,160.5798484,169.5586354,64.07373563,40.92935216,90.93135029,86.73651456,74.61459034,92.595487
2020-12-31,606046,Jr Mortgage & HELOC,3.241245904,3.241245904,11.42624252,11.42624252,2.310501079,2.310501079,2.698194701,2.698194701
2021-03-31,606046,Jr Mortgage & HELOC,3.196468031,3.40794782,12.41247593,11.6358163,2.017152937,2.095457634,3.051182078,3.358116854
2021-06-30,606046,Jr Mortgage & HELOC,2.688516881,3.223274326,14.65090822,14.55620029,1.782685647,2.189418639,3.559357536,4.603247354
2021-09-30,606046,Jr Mortgage & HELOC,2.882141805,3.889651912,17.70492318,18.74849138,1.72326499,2.626758936,4.446318399,6.529087005
2021-12-31,606046,Jr Mortgage & HELOC,3.117078359,4.705971753,21.92292723,24.29377598,1.706535133,3.201685966,4.697309917,7.974111842
2022-03-31,606046,Jr Mortgage & HELOC,3.122578235,5.38621433,27.51208754,31.59016184,1.48477714,3.672696634,4.95221741,9.549853033
2022-06-30,606046,Jr Mortgage & HELOC,2.803391758,5.845641858,32.63552421,38.72966772,1.5071291,4.524637738,5.596751555,11.63551502
2022-09-30,606046,Jr Mortgage & HELOC,2.848072821,6.739462033,41.69563448,50.23649729,1.736024749,5.655285402,5.995171287,13.54603466
2022-12-31,606046,Jr Mortgage & HELOC,3.12185933,7.812285007,53.00481944,63.84254342,1.899724398,6.604979608,6.561115115,15.45400704
2023-03-31,606046,Jr Mortgage & HELOC,2.748554645,8.15364099,66.25144422,79.30641306,2.173682687,7.51839333,7.056626632,17.06368061
2023-06-30,606046,Jr Mortgage & HELOC,2.72826912,8.558408891,78.63900585,95.49747892,2.283727658,8.116085154,6.694157277,17.40401578
2023-09-30,606046,Jr Mortgage & HELOC,3.144198112,9.194357651,92.64062394,111.3337669,2.473051065,8.450703262,6.312406348,17.16974939
2023-12-31,606046,Jr Mortgage & HELOC,3.182950077,9.233012156,107.9176093,128.2516568,2.692598812,8.611926489,5.996650561,16.63128315
2024-03-31,606046,Jr Mortgage & HELOC,3.258426403,9.12542246,124.9372165,146.8969134,2.932508422,8.639704411,5.74547471,15.88093345
2020-12-31,606046,Comm. & Industrial,10.81519927,10.81519927,10.50552427,10.50552427,34.91820173,34.91820173,9.198758538,9.198758538
2021-03-31,606046,Comm. & Industrial,10.84562089,11.27981869,8.012767156,7.870357635,40.40773971,36.91204395,10.11165728,9.786788458
2021-06-30,606046,Comm. & Industrial,10.72072793,11.63600266,7.692320808,7.439449669,43.08433387,36.0419846,10.00873958,9.827979408
2021-09-30,606046,Comm. & Industrial,10.6390959,11.93378476,7.300311938,6.89803834,46.95954111,36.32066547,9.240400278,9.423868979
2021-12-31,606046,Comm. & Industrial,10.78488995,12.33567349,6.901336992,6.308019579,43.6848727,29.76669535,9.003838017,9.731250723
2022-03-31,606046,Comm. & Industrial,10.51756281,12.27519908,6.200199514,5.392158833,47.37307187,30.50351614,8.917041358,10.27399567
2022-06-30,606046,Comm. & Industrial,6.400208187,8.228131343,6.028324458,4.975560598,50.81949371,31.36750163,9.000777285,11.06607696
2022-09-30,606046,Comm. & Industrial,6.479409993,8.366381785,6.189942326,4.826209625,41.73039342,19.45876663,3.353339448,6.247881736
2022-12-31,606046,Comm. & Industrial,6.935526226,8.819101655,6.242286954,4.568055331,44.46192487,20.17720022,3.269060339,7.173388996
2023-03-31,606046,Comm. & Industrial,6.086955752,7.913801446,5.557855875,3.597747656,44.9428926,19.31869856,2.959313241,7.770240518
2023-06-30,606046,Comm. & Industrial,5.939639973,7.357378881,5.506725258,3.401163831,41.56854865,17.7431901,2.108756911,8.03513265
2023-09-30,606046,Comm. & Industrial,5.894317623,6.825466277,5.484554782,3.244036039,40.81347956,19.12560046,2.334149833,8.794637452
2023-12-31,606046,Comm. & Industrial,5.881722634,6.394398022,5.467718765,3.157799915,39.46766095,20.2506907,2.317608952,8.997961064
2024-03-31,606046,Comm. & Industrial,5.894120042,6.087088207,5.45833596,3.145001714,38.36604966,21.72140213,2.204703843,8.798571708
2020-12-31,606046,Comm. Real Estate,2.549133379,2.549133379,1.172815584,1.172815584,7.090016531,7.090016531,8.117742464,8.117742464
2021-03-31,606046,Comm. Real Estate,3.20016233,3.084661554,1.23284814,1.270640452,7.558323276,7.917063816,9.646605402,9.863132658
2021-06-30,606046,Comm. Real Estate,3.661191939,3.366540586,1.380580834,1.55031583,7.571083333,8.440271917,11.65563224,12.35161282
2021-09-30,606046,Comm. Real Estate,4.616009879,4.056419706,1.254369779,1.6158808,7.595675884,9.099112316,13.32540859,14.69601673
2021-12-31,606046,Comm. Real Estate,5.561398932,4.675491255,1.34887411,1.935661369,7.640044143,9.837679394,13.21778755,15.35943253
2022-03-31,606046,Comm. Real Estate,6.437997426,5.180604446,1.430104265,2.26884646,7.713475157,10.66497063,13.02833552,16.01604637
2022-06-30,606046,Comm. Real Estate,6.800020345,5.120600636,1.304109489,2.419898179,7.789637972,11.52315595,14.41493653,18.33356821
2022-09-30,606046,Comm. Real Estate,7.672539621,5.530350908,1.09500167,2.508128633,7.851193647,12.38717783,15.71666896,20.63485222
2022-12-31,606046,Comm. Real Estate,8.340426359,5.763904869,1.033378915,2.707577407,7.913829524,13.14820599,16.3499611,22.15530029
2023-03-31,606046,Comm. Real Estate,8.227589642,5.261411018,0.994279818,2.886923085,7.987093358,13.81328555,14.87151394,21.42344373
2023-06-30,606046,Comm. Real Estate,8.211639211,5.015270632,0.870664269,2.91979222,7.996585479,14.00203065,14.29954801,21.31471793
2023-09-30,606046,Comm. Real Estate,7.916290833,4.604454505,0.782864885,2.8733647,7.982906482,13.92998506,13.63179914,20.76606416
2023-12-31,606046,Comm. Real Estate,7.665008588,4.361498991,0.714839819,2.774158226,7.950224131,13.65741184,13.1502299,20.15338629
2024-03-31,606046,Comm. Real Estate,7.456403232,4.262824737,0.662301011,2.636153232,7.898354937,13.23870042,12.72508829,19.40771946
2020-12-31,613008,Credit Cards,0,0,0,0,0,0,65.09484044,65.09484044
2021-03-31,613008,Credit Cards,0,0,0,0,0,0,69.65415862,68.90503786
2021-06-30,613008,Credit Cards,0,0,0,0,0,0,72.97017706,74.62326542
2021-09-30,613008,Credit Cards,0,0,0,0,0,0,75.5505288,80.90419233
2021-12-31,613008,Credit Cards,0,0,0,0,0,0,77.57064733,87.20488473
2022-03-31,613008,Credit Cards,0,0,0,0,0,0,79.19054452,93.83093924
2022-06-30,613008,Credit Cards,0,0,0,0,0,0,80.57924499,100.7743792
2022-09-30,613008,Credit Cards,0,0,0,0,0,0,81.73675295,108.0071476
2022-12-31,613008,Credit Cards,0,0,0,0,0,0,82.8352241,114.4576749
2023-03-31,613008,Credit Cards,0,0,0,0,0,0,84.06860733,120.2801815
2023-06-30,613008,Credit Cards,0,0,0,0,0,0,80.79226663,122.0706792
2023-09-30,613008,Credit Cards,0,0,0,0,0,0,78.89405095,121.7308531
2023-12-31,613008,Credit Cards,0,0,0,0,0,0,77.52618242,120.5959337
2024-03-31,613008,Credit Cards,0,0,0,0,0,0,76.67775792,119.0240482
2020-12-31,613008,Jr Mortgage & HELOC,1.089083739,1.089083739,5.708276362,5.708276362,2.310501079,2.310501079,1.025704488,1.025704488
2021-03-31,613008,Jr Mortgage & HELOC,1.415147964,1.398086631,5.398429137,5.488506408,2.017152937,2.095457634,1.234369073,1.164129834
2021-06-30,613008,Jr Mortgage & HELOC,1.533226726,1.557035827,5.762781174,6.429698938,1.782685647,2.189418639,1.584642061,1.581524153
2021-09-30,613008,Jr Mortgage & HELOC,1.811997859,1.900186314,5.964125371,7.533630398,1.72326499,2.626758936,1.934618302,2.011464374
2021-12-31,613008,Jr Mortgage & HELOC,2.087780041,2.252502821,5.6423918,8.340314677,1.706535133,3.201685966,2.328593452,2.480652251
2022-03-31,613008,Jr Mortgage & HELOC,2.438919408,2.697230461,6.440293961,10.52971822,1.48477714,3.672696634,2.632674505,2.863744439
2022-06-30,613008,Jr Mortgage & HELOC,2.573779157,2.941833218,7.003445581,12.78185279,1.5071291,4.524637738,3.048091021,3.382829202
2022-09-30,613008,Jr Mortgage & HELOC,2.994102611,3.487859604,7.458618958,15.21795078,1.736024749,5.655285402,3.1456128,3.603785979
2022-12-31,613008,Jr Mortgage & HELOC,3.108130856,3.719867773,8.765441964,18.48285806,1.899724398,6.604979608,3.300589461,3.854317018
2023-03-31,613008,Jr Mortgage & HELOC,3.28275715,4.0042876,10.68050612,22.28000251,2.173682687,7.51839333,3.600188993,4.228699998
2023-06-30,613008,Jr Mortgage & HELOC,3.26786442,4.124614863,12.54446374,25.9803063,2.283727658,8.116085154,3.597950198,4.346457105
2023-09-30,613008,Jr Mortgage & HELOC,3.421407296,4.340285818,14.76587657,29.32792503,2.473051065,8.450703262,3.61060834,4.345044648
2023-12-31,613008,Jr Mortgage & HELOC,3.454676324,4.411914096,17.25156312,32.55508695,2.692598812,8.611926489,3.578132909,4.290989327
2024-03-31,613008,Jr Mortgage & HELOC,3.630327316,4.608269353,20.02681434,35.74960424,2.932508422,8.639704411,3.532527443,4.229354222
2020-12-31,613008,Comm. & Industrial,2.346665297,2.346665297,8.722795526,8.722795526,1.738049054,1.738049054,1.096854967,1.096854967
2021-03-31,613008,Comm. & Industrial,2.553619835,2.629769812,9.690977172,10.73702417,1.836386914,1.859682493,1.068938629,1.04270567
2021-06-30,613008,Comm. & Industrial,2.659163898,2.923064298,10.56159529,12.66055031,1.893238449,2.08932744,0.936551934,0.898973876
2021-09-30,613008,Comm. & Industrial,2.781622383,3.295975593,9.594875852,12.64338969,1.39490668,1.792586019,0.656156933,0.599498042
2021-12-31,613008,Comm. & Industrial,2.796671921,3.57373223,10.26326796,14.12248799,1.195574392,1.779661385,0.674170391,0.592862198
2022-03-31,613008,Comm. & Industrial,2.737219018,3.775460561,10.91448784,15.50623328,1.235492212,1.997106967,0.605419634,0.497119747
2022-06-30,613008,Comm. & Industrial,2.700469977,3.992142984,11.88061281,17.10185031,1.186138616,2.11224522,0.565073974,0.430580724
2022-09-30,613008,Comm. & Industrial,2.718121255,4.278655451,12.73166357,18.38746147,1.207110316,2.35561399,0.642654631,0.47650453
2022-12-31,613008,Comm. & Industrial,2.636198149,4.401953183,13.45406179,19.35274131,1.258407414,2.579212406,0.717680528,0.520361674
2023-03-31,613008,Comm. & Industrial,1.756221764,3.66477952,13.89982299,19.84037842,1.31993784,2.771072037,0.699414608,0.476725622
2023-06-30,613008,Comm. & Industrial,1.562871587,3.535942288,13.49084466,18.33552268,1.241395369,2.792668549,0.68645172,0.459920763
2023-09-30,613008,Comm. & Industrial,1.414970984,3.350807463,13.2048512,16.95148038,1.167338717,2.710463466,0.679864541,0.444030377
2023-12-31,613008,Comm. & Industrial,1.296084056,3.133830469,12.9868395,15.72943208,1.103091986,2.591074479,0.672058653,0.438531829
2024-03-31,613008,Comm. & Industrial,1.198740149,2.898919652,12.80229113,14.70185253,1.052589045,2.454525076,0.663330267,0.44277538
2020-12-31,613008,Comm. Real Estate,2.399311841,2.399311841,1.095682301,1.095682301,0.808976866,0.808976866,2.348411862,2.348411862
2021-03-31,613008,Comm. Real Estate,2.630122517,2.430823885,1.163085808,1.096134968,0.864728708,0.875323089,1.967384215,2.426392193
2021-06-30,613008,Comm. Real Estate,2.611792397,2.406008888,1.172530849,1.167383689,0.861877021,0.918672663,1.778875884,2.900158627
2021-09-30,613008,Comm. Real Estate,2.649974936,2.424611802,1.174139939,1.23855354,0.788120871,0.909824911,1.759292464,3.682410686
2021-12-31,613008,Comm. Real Estate,2.773476891,2.504796593,1.177734739,1.304169688,0.806755593,1.000605071,1.775383742,4.556770262
2022-03-31,613008,Comm. Real Estate,2.299949614,1.972592465,1.186605799,1.375749885,0.869272449,1.142113721,1.806175646,5.489757091
2022-06-30,613008,Comm. Real Estate,2.354553563,1.984811443,1.177188525,1.451163874,0.900517615,1.257658212,1.925470927,6.505538007
2022-09-30,613008,Comm. Real Estate,2.39321537,2.014943952,1.150944233,1.527669154,0.844619633,1.290364777,1.590685659,7.054829485
2022-12-31,613008,Comm. Real Estate,1.580306661,1.209855883,1.118599816,1.57339329,0.843655182,1.363212534,1.265648558,7.486472795
2023-03-31,613008,Comm. Real Estate,1.601995799,1.260293967,1.079805813,1.594642862,0.800246159,1.380348989,1.113465013,7.956947067
2023-06-30,613008,Comm. Real Estate,1.362922493,1.2292547,0.97107861,1.585204701,0.780807932,1.404187004,1.311780465,8.252000528
2023-09-30,613008,Comm. Real Estate,1.340615745,1.254070213,0.919168338,1.512165375,0.807437309,1.436263351,1.44366243,8.177621231
2023-12-31,613008,Comm. Real Estate,1.318163303,1.29143857,0.873417165,1.442181471,0.81064737,1.423885789,1.479648825,7.797359935
2024-03-31,613008,Comm. Real Estate,1.283509344,1.342360147,0.830625528,1.383796382,0.812906212,1.395572449,1.522229341,7.262886438
2020-12-31,613950,Credit Cards,0,0,0,0,0,0,65.09484044,65.09484044
2021-03-31,613950,Credit Cards,0,0,0,0,0,0,69.65415862,68.90503786
2021-06-30,613950,Credit Cards,0,0,0,0,0,0,72.97017706,74.62326542
2021-09-30,613950,Credit Cards,0,0,0,0,0,0,75.5505288,80.90419233
2021-12-31,613950,Credit Cards,0,0,0,0,0,0,77.57064733,87.20488473
2022-03-31,613950,Credit Cards,0,0,0,0,0,0,79.19054452,93.83093924
2022-06-30,613950,Credit Cards,0,0,0,0,0,0,80.57924499,100.7743792
2022-09-30,613950,Credit Cards,0,0,0,0,0,0,81.73675295,108.0071476
2022-12-31,613950,Credit Cards,0,0,0,0,0,0,82.8352241,114.4576749
2023-03-31,613950,Credit Cards,0,0,0,0,0,0,84.06860733,120.2801815
2023-06-30,613950,Credit Cards,0,0,0,0,0,0,80.79226663,122.0706792
2023-09-30,613950,Credit Cards,0,0,0,0,0,0,78.89405095,121.7308531
2023-12-31,613950,Credit Cards,0,0,0,0,0,0,77.52618242,120.5959337
2024-03-31,613950,Credit Cards,0,0,0,0,0,0,76.67775792,119.0240482
2020-12-31,613950,Jr Mortgage & HELOC,2.839188371,2.839188371,2.008072251,2.008072251,7.224134388,7.224134388,12.94673838,12.94673838
2021-03-31,613950,Jr Mortgage & HELOC,3.414195432,3.172567533,2.439459437,2.438444828,6.609574391,7.10203876,15.5786046,14.85851918
2021-06-30,613950,Jr Mortgage & HELOC,3.679142515,3.651118035,2.853163598,3.125986926,6.399508079,7.475706895,18.08469147,17.42236664
2021-09-30,613950,Jr Mortgage & HELOC,3.87106326,4.155626681,3.271998845,4.019054539,6.196368687,7.866197656,20.00275132,19.55029268
2021-12-31,613950,Jr Mortgage & HELOC,3.994986191,4.609596744,3.761317535,5.177042787,5.861496093,8.021243524,21.6589308,21.41301712
2022-03-31,613950,Jr Mortgage & HELOC,4.066966475,5.056768087,4.348822076,6.716366279,5.624651171,8.239975075,22.67992378,22.73137663
2022-06-30,613950,Jr Mortgage & HELOC,4.056055084,5.473558672,5.100465433,8.82487836,5.473536552,8.482244695,23.82996093,24.1619655
2022-09-30,613950,Jr Mortgage & HELOC,3.980579718,5.869087597,6.108329993,11.81839314,5.174292927,8.39354327,25.64160844,26.2953863
2022-12-31,613950,Jr Mortgage & HELOC,3.887264112,6.13887791,7.652882239,16.21259509,4.985423171,8.386047576,25.4209243,26.22959898
2023-03-31,613950,Jr Mortgage & HELOC,3.842460879,6.40133643,10.27431964,23.33882727,5.05008939,8.62140606,26.01561646,26.91948327
2023-06-30,613950,Jr Mortgage & HELOC,3.316798051,6.385696431,13.89762498,35.65652466,5.177042184,8.491269988,25.07053852,26.82201212
2023-09-30,613950,Jr Mortgage & HELOC,3.127848512,6.237975437,25.39070326,69.41447444,5.308312145,8.204310329,24.04082762,25.93885301
2023-12-31,613950,Jr Mortgage & HELOC,2.987219866,6.079402625,455.707509,1289.842155,5.444109761,7.831031094,23.36253534,25.40036897
2024-03-31,613950,Jr Mortgage & HELOC,2.892378347,5.9495759,0,0,5.592829008,7.4164035,22.70969101,24.90794867
2020-12-31,613950,Comm. & Industrial,26.25609013,26.25609013,125.1541504,125.1541504,61.33014456,61.33014456,34.85091157,34.85091157
2021-03-31,613950,Comm. & Industrial,23.26140039,22.49638521,199.6488944,230.6330154,81.62558648,74.41519748,49.84083033,44.68539536
2021-06-30,613950,Comm. & Industrial,44.87704298,41.88924956,410.5402396,528.5381027,177.4945942,144.4647479,70.37839443,61.60131452
2021-09-30,613950,Comm. & Industrial,0,0,6375.967532,8940.156153,21536.85141,15623.94201,112.9453576,96.74152476
2021-12-31,613950,Comm. & Industrial,0,0,3931.527004,5899.443651,14247.2752,9397.234576,252.7574348,212.4271519
2022-03-31,613950,Comm. & Industrial,0,0,2689.231552,4260.145368,8120.167373,4085.836908,0,0
2022-06-30,613950,Comm. & Industrial,0,0,880.7661869,2130.18616,6452.174961,3078.407012,0,0
2022-09-30,613950,Comm. & Industrial,0,0,695.6756529,1696.861219,5488.336895,2633.693378,0,0
2022-12-31,613950,Comm. & Industrial,0,0,568.9817107,1378.532381,4768.884438,2337.436511,0,0
2023-03-31,613950,Comm. & Industrial,0,0,497.8358816,1157.754512,3700.799695,1616.167724,0,0
2023-06-30,613950,Comm. & Industrial,0,0,397.1659163,849.8628591,3122.161494,1469.548371,0,0
2023-09-30,613950,Comm. & Industrial,0,0,337.9402985,635.8949647,2704.012484,1426.295947,0,0
2023-12-31,613950,Comm. & Industrial,0,0,297.5327089,479.0952412,2385.443609,1426.657333,0,0
2024-03-31,613950,Comm. & Industrial,0,0,267.2057445,364.4985788,2138.473872,1442.709849,0,0
2020-12-31,613950,Comm. Real Estate,0,0,7.485373661,7.485373661,3.611034169,3.611034169,0.849886799,0.849886799
2021-03-31,613950,Comm. Real Estate,3.80E-06,0,8.39089902,8.012896053,3.885706806,3.799087415,1.224902812,1.304398861
2021-06-30,613950,Comm. Real Estate,2.27E-05,1.98E-06,8.300347092,8.526010396,4.030531346,4.15627545,1.265252612,1.493590569
2021-09-30,613950,Comm. Real Estate,3.09E-05,0,8.11250319,9.191625195,4.111261436,4.560308061,1.363696898,1.803765056
2021-12-31,613950,Comm. Real Estate,3.40E-05,3.34E-06,7.821645205,9.822173625,4.126473469,4.937787035,1.387710953,2.077776697
2022-03-31,613950,Comm. Real Estate,3.16E-05,2.67E-06,8.091706893,11.14440342,4.121494701,5.350769537,1.428019131,2.403338532
2022-06-30,613950,Comm. Real Estate,3.61E-05,0,7.64813552,11.88312857,4.097800648,5.780808577,1.445035241,2.735736961
2022-09-30,613950,Comm. Real Estate,3.80E-05,0,7.117835275,12.64997204,4.033519838,6.189980434,1.450495744,3.078393419
2022-12-31,613950,Comm. Real Estate,4.37E-05,0,6.57389686,13.17141878,3.99647641,6.57156505,1.450523358,3.380405953
2023-03-31,613950,Comm. Real Estate,5.20E-05,0,6.67775373,14.16605019,3.980487244,6.907730991,1.442854881,3.623725843
