date,rssd_id,product,chg_b,chg_s,rolling9q_b,rolling9q_s
2022-12-31,18827,Credit Cards,0,0,0,0
2023-03-31,18827,Credit Cards,0,0,0,0
2023-06-30,18827,Credit Cards,0,0,0,0
2023-09-30,18827,Credit Cards,0,0,0,0
2023-12-31,18827,Credit Cards,0,0,0,0
2024-03-31,18827,Credit Cards,0,0,0,0
2020-12-31,23504,Comm. & Industrial,2,2,4.984450046,4.984450046
2021-03-31,23504,Comm. & Industrial,862.1516123,396.4925402,4.22808736,3.724064288
2021-06-30,23504,Comm. & Industrial,854.778372,301.680584,4.43525956,3.435390424
2021-09-30,23504,Comm. & Industrial,845.5768088,259.934802,4.30261136,2.867639194
2021-12-31,23504,Comm. & Industrial,853.7566814,257.0433909,4.439687263,2.637774143
2022-03-31,23504,Comm. & Industrial,862.166125,276.514711,4.726750573,2.630055958
2022-06-30,23504,Comm. & Industrial,870.7764434,328.4416444,4.839976026,2.517652907
2022-09-30,23504,Comm. & Industrial,873.4392293,358.4002157,5.141411788,2.503937963
2022-12-31,23504,Comm. & Industrial,882.3939043,399.4957897,4.650207783,1.737003783
2023-03-31,23504,Comm. & Industrial,891.4920612,443.2498623,5.116532441,1.982720428
2023-06-30,23504,Comm. & Industrial,896.7866688,494.1390698,5.012701945,1.996396943
2023-09-30,23504,Comm. & Industrial,906.1717896,557.4407427,4.924331576,2.108191568
2023-12-31,23504,Comm. & Industrial,915.7003923,626.0643171,4.851535679,2.282069364
2024-03-31,23504,Comm. & Industrial,921.3393565,711.6801111,4.780563948,2.500728102
2020-12-31,23504,Comm. Real Estate,77.375,77.375,1.973093379,1.973093379
2021-03-31,23504,Comm. Real Estate,308.2653196,189.9857778,2.021144246,1.967344496
2021-06-30,23504,Comm. Real Estate,300.2675519,166.4712388,2.066204649,1.954589823
2021-09-30,23504,Comm. Real Estate,290.7542433,150.0838058,0.554990797,0.38564882
2021-12-31,23504,Comm. Real Estate,294.0500696,139.0099748,0.632689234,0.40222642
2022-03-31,23504,Comm. Real Estate,297.4029632,132.4340723,0.711472809,0.417304787
2022-06-30,23504,Comm. Real Estate,300.8057907,133.926063,0.818090707,0.462488811
2022-09-30,23504,Comm. Real Estate,300.7087635,128.9967552,0.88909093,0.473095764
2022-12-31,23504,Comm. Real Estate,304.197192,129.3608184,0.957355963,0.482830449
2023-03-31,23504,Comm. Real Estate,307.7212876,133.8709969,1.024675654,0.494169533
2023-06-30,23504,Comm. Real Estate,309.3395369,143.6401035,1.004122118,0.466862515
2023-09-30,23504,Comm. Real Estate,312.9349666,157.455081,0.988609172,0.454228018
2023-12-31,23504,Comm. Real Estate,316.5660634,171.6326385,0.978392908,0.452989167
2024-03-31,23504,Comm. Real Estate,318.2699137,193.2173183,0.968013545,0.463219471
2020-12-31,23504,Jr Mortgage & HELOC,40.1625,40.1625,4.108464482,4.108464482
2021-03-31,23504,Jr Mortgage & HELOC,65.48564593,113.5053629,4.925152164,5.536613358
2021-06-30,23504,Jr Mortgage & HELOC,65.95265136,118.8732376,5.225339179,6.50376444
2021-09-30,23504,Jr Mortgage & HELOC,63.0093379,117.6064574,5.533458451,7.510066456
2021-12-31,23504,Jr Mortgage & HELOC,60.84479459,113.3915407,5.765885471,8.396397459
2022-03-31,23504,Jr Mortgage & HELOC,60.43076587,113.0454701,5.993635277,9.273698001
2022-06-30,23504,Jr Mortgage & HELOC,60.20902713,106.7146885,6.186330247,10.01468077
2022-09-30,23504,Jr Mortgage & HELOC,59.86598204,102.8442574,6.370728451,10.69318396
2022-12-31,23504,Jr Mortgage & HELOC,60.29186601,94.94623194,6.553336263,11.25628326
2023-03-31,23504,Jr Mortgage & HELOC,60.52070198,88.90702952,6.757101931,11.77352179
2023-06-30,23504,Jr Mortgage & HELOC,60.520713,84.35897299,6.648603162,11.33745603
2023-09-30,23504,Jr Mortgage & HELOC,60.52071509,78.55426216,6.53606766,10.77393322
2023-12-31,23504,Jr Mortgage & HELOC,60.09941156,74.30897278,6.455094412,10.18302314
2024-03-31,23504,Jr Mortgage & HELOC,59.5637188,70.67187931,6.394478982,9.607260559
2020-12-31,23504,Credit Cards,0,0,0,0
2021-03-31,23504,Credit Cards,0,0,0,0
2021-06-30,23504,Credit Cards,0,0,0,0
2021-09-30,23504,Credit Cards,0,0,0,0
2021-12-31,23504,Credit Cards,0,0,0,0
2022-03-31,23504,Credit Cards,0,0,0,0
2022-06-30,23504,Credit Cards,0,0,0,0
2022-09-30,23504,Credit Cards,0,0,0,0
2022-12-31,23504,Credit Cards,0,0,0,0
2023-03-31,23504,Credit Cards,0,0,0,0
2023-06-30,23504,Credit Cards,0,0,0,0
2023-09-30,23504,Credit Cards,0,0,0,0
2023-12-31,23504,Credit Cards,0,0,0,0
2024-03-31,23504,Credit Cards,0,0,0,0
2020-12-31,24006,Comm. & Industrial,118,118,47.37108389,47.37108389
2021-03-31,24006,Comm. & Industrial,176.1895587,157.0011757,69.31682344,67.95701978
2021-06-30,24006,Comm. & Industrial,167.7556895,182.8887733,139.640174,139.099135
2021-09-30,24006,Comm. & Industrial,156.3299172,186.3021783,0,0
2021-12-31,24006,Comm. & Industrial,147.0443216,195.4143842,0,0
2022-03-31,24006,Comm. & Industrial,139.8989026,196.5463111,0,0
2022-06-30,24006,Comm. & Industrial,136.5947108,194.876591,0,0
2022-09-30,24006,Comm. & Industrial,133.290519,196.6699883,0,0
2022-12-31,24006,Comm. & Industrial,133.0392466,184.3170092,0,0
2023-03-31,24006,Comm. & Industrial,134.0154081,177.0792435,0,0
2023-06-30,24006,Comm. & Industrial,133.5273273,174.2952207,0,0
2023-09-30,24006,Comm. & Industrial,133.0392466,172.1092496,0,0
2023-12-31,24006,Comm. & Industrial,130.4109892,171.5753744,0,0
2024-03-31,24006,Comm. & Industrial,127.7827318,169.8140654,0,0
2020-12-31,24006,Comm. Real Estate,120.3625,120.3625,1.422379647,1.422379647
2021-03-31,24006,Comm. Real Estate,262.5380806,347.5520492,1.569226508,1.688331125
2021-06-30,24006,Comm. Real Estate,213.1345288,387.784368,1.624645783,1.972473249
2021-09-30,24006,Comm. Real Estate,171.4186199,403.9886944,1.785881514,2.427883319
2021-12-31,24006,Comm. Real Estate,139.4468494,382.1033227,1.777324907,2.718109572
2022-03-31,24006,Comm. Real Estate,121.9805021,371.5233082,1.746175024,2.982888302
2022-06-30,24006,Comm. Real Estate,119.4632955,330.4057947,1.715718283,3.192194484
2022-09-30,24006,Comm. Real Estate,116.4938747,308.0597122,1.679693694,3.361498217
2022-12-31,24006,Comm. Real Estate,118.7464495,267.4703803,1.640803583,3.461960855
2023-03-31,24006,Comm. Real Estate,126.6732342,238.8777617,1.611264953,3.521592191
2023-06-30,24006,Comm. Real Estate,126.6732342,222.5294947,1.421825024,3.302479775
2023-09-30,24006,Comm. Real Estate,126.6732342,201.4114465,1.295339212,3.024723138
2023-12-31,24006,Comm. Real Estate,129.3780232,196.6076786,1.222421443,2.735839658
2024-03-31,24006,Comm. Real Estate,124.6082419,191.5562722,1.181444099,2.476769991
2020-12-31,24006,Jr Mortgage & HELOC,1.8,1.8,0.560514843,0.560514843
2021-03-31,24006,Jr Mortgage & HELOC,5.981889543,3.795118245,0.72410453,0.646415413
2021-06-30,24006,Jr Mortgage & HELOC,5.42568263,3.984614311,0.877935755,0.745268858
2021-09-30,24006,Jr Mortgage & HELOC,5.406358386,4.290383695,1.043358804,0.864119546
2021-12-31,24006,Jr Mortgage & HELOC,5.410237333,4.484023692,1.217187149,0.996156915
2022-03-31,24006,Jr Mortgage & HELOC,5.448257818,4.736873934,1.409680977,1.151719144
2022-06-30,24006,Jr Mortgage & HELOC,5.36653145,5.093564234,1.617519039,1.337501432
2022-09-30,24006,Jr Mortgage & HELOC,5.285297928,5.540281175,1.838450981,1.557826425
2022-12-31,24006,Jr Mortgage & HELOC,5.238041663,5.715277841,2.080788156,1.809136134
2023-03-31,24006,Jr Mortgage & HELOC,5.224680514,5.785819486,2.339477124,2.082400628
2023-06-30,24006,Jr Mortgage & HELOC,5.266503958,5.907588042,2.41519904,2.287928482
2023-09-30,24006,Jr Mortgage & HELOC,5.308655968,5.965329958,2.530081133,2.507108234
2023-12-31,24006,Jr Mortgage & HELOC,5.306795924,6.083170035,2.658057364,2.738980825
2024-03-31,24006,Jr Mortgage & HELOC,5.316120654,6.252445415,2.800611304,2.995258638
2020-12-31,24006,Credit Cards,0,0,0,0
2021-03-31,24006,Credit Cards,0,0,0,0
2021-06-30,24006,Credit Cards,0,0,0,0
2021-09-30,24006,Credit Cards,0,0,0,0
2021-12-31,24006,Credit Cards,0,0,0,0
2022-03-31,24006,Credit Cards,0,0,0,0
2022-06-30,24006,Credit Cards,0,0,0,0
2022-09-30,24006,Credit Cards,0,0,0,0
2022-12-31,24006,Credit Cards,0,0,0,0
2023-03-31,24006,Credit Cards,0,0,0,0
2023-06-30,24006,Credit Cards,0,0,0,0
2023-09-30,24006,Credit Cards,0,0,0,0
2023-12-31,24006,Credit Cards,0,0,0,0
2024-03-31,24006,Credit Cards,0,0,0,0
2020-12-31,24668,Comm. & Industrial,175.325,175.325,45.43279058,45.43279058
2021-03-31,24668,Comm. & Industrial,1523.572225,970.3167302,57.41539347,54.13538655
2021-06-30,24668,Comm. & Industrial,624.3456876,174.8267915,81.85376371,73.0362965
2021-09-30,24668,Comm. & Industrial,779.7443699,327.0806271,160.7541162,134.8027981
2021-12-31,24668,Comm. & Industrial,830.0530802,425.1816537,0,0
2022-03-31,24668,Comm. & Industrial,837.4870412,448.2340781,0,0
2022-06-30,24668,Comm. & Industrial,815.8340889,449.6571836,0,0
2022-09-30,24668,Comm. & Industrial,810.7912474,469.9777882,0,0
2022-12-31,24668,Comm. & Industrial,803.2127657,643.7946907,0,0
2023-03-31,24668,Comm. & Industrial,795.1621181,668.0919379,0,0
2023-06-30,24668,Comm. & Industrial,785.2745789,667.7022563,0,0
2023-09-30,24668,Comm. & Industrial,775.7069059,674.3617081,0,0
2023-12-31,24668,Comm. & Industrial,773.3335206,688.2983801,0,0
2024-03-31,24668,Comm. & Industrial,767.4067943,698.239056,0,0
2020-12-31,24668,Comm. Real Estate,28.4,28.4,3.961970462,3.961970462
2021-03-31,24668,Comm. Real Estate,94.95852701,67.24766377,4.220987946,4.135181917
2021-06-30,24668,Comm. Real Estate,19.38307272,20.408468,4.271541682,4.187364305
2021-09-30,24668,Comm. Real Estate,37.70203987,49.68843649,4.406167092,4.358664898
2021-12-31,24668,Comm. Real Estate,43.89682778,67.13832412,3.185021047,3.213176552
2022-03-31,24668,Comm. Real Estate,45.37186076,73.82946705,3.240683498,3.36536256
2022-06-30,24668,Comm. Real Estate,43.07424678,75.62957073,2.751956561,2.992792683
2022-09-30,24668,Comm. Real Estate,42.45336479,79.77434452,1.341047221,1.719976564
2022-12-31,24668,Comm. Real Estate,42.00291064,94.39899202,1.441510131,2.019475981
2023-03-31,24668,Comm. Real Estate,42.00291064,90.99877074,1.522244981,2.293910089
2023-06-30,24668,Comm. Real Estate,41.58372764,84.83555281,1.352954425,2.409786476
2023-09-30,24668,Comm. Real Estate,41.02453149,78.08186757,1.466384273,2.685802423
2023-12-31,24668,Comm. Real Estate,40.43492065,72.19781948,1.510129724,2.83515053
2024-03-31,24668,Comm. Real Estate,39.28611367,64.32659841,1.526175586,2.888920557
2020-12-31,24668,Jr Mortgage & HELOC,0,0,0,0
2021-03-31,24668,Jr Mortgage & HELOC,0,0,0,0
2021-06-30,24668,Jr Mortgage & HELOC,0,0,0,0
2021-09-30,24668,Jr Mortgage & HELOC,0,0,0,0
2021-12-31,24668,Jr Mortgage & HELOC,0,0,0,0
2022-03-31,24668,Jr Mortgage & HELOC,0,0,0,0
2022-06-30,24668,Jr Mortgage & HELOC,0,0,0,0
2022-09-30,24668,Jr Mortgage & HELOC,0,0,0,0
2022-12-31,24668,Jr Mortgage & HELOC,0,0,0,0
2023-03-31,24668,Jr Mortgage & HELOC,0,0,0,0
2023-06-30,24668,Jr Mortgage & HELOC,0,0,0,0
2023-09-30,24668,Jr Mortgage & HELOC,0,0,0,0
2023-12-31,24668,Jr Mortgage & HELOC,0,0,0,0
2024-03-31,24668,Jr Mortgage & HELOC,0,0,0,0
2020-12-31,24668,Credit Cards,0,0,0,0
2021-03-31,24668,Credit Cards,0,0,0,0
2021-06-30,24668,Credit Cards,0,0,0,0
2021-09-30,24668,Credit Cards,0,0,0,0
2021-12-31,24668,Credit Cards,0,0,0,0
2022-03-31,24668,Credit Cards,0,0,0,0
2022-06-30,24668,Credit Cards,0,0,0,0
2022-09-30,24668,Credit Cards,0,0,0,0
2022-12-31,24668,Credit Cards,0,0,0,0
2023-03-31,24668,Credit Cards,0,0,0,0
2023-06-30,24668,Credit Cards,0,0,0,0
2023-09-30,24668,Credit Cards,0,0,0,0
2023-12-31,24668,Credit Cards,0,0,0,0
2024-03-31,24668,Credit Cards,0,0,0,0
2020-12-31,26765,Comm. & Industrial,210.4625,210.4625,154.0939507,154.0939507
2021-03-31,26765,Comm. & Industrial,520.0678187,222.6954663,47.45102647,38.88832802
2021-06-30,26765,Comm. & Industrial,782.5082823,364.6938628,142.3598738,100.3474937
2021-09-30,26765,Comm. & Industrial,841.6563595,370.8292441,0,0
2021-12-31,26765,Comm. & Industrial,846.835295,394.115602,0,0
2022-03-31,26765,Comm. & Industrial,852.1608815,436.6769328,0,0
2022-06-30,26765,Comm. & Industrial,857.6147877,499.971059,0,0
2022-09-30,26765,Comm. & Industrial,871.7200729,556.6928273,0,0
2022-12-31,26765,Comm. & Industrial,877.3939557,620.4361545,0,0
2023-03-31,26765,Comm. & Industrial,883.1594954,678.3238,0,0
2023-06-30,26765,Comm. & Industrial,893.9564434,733.2154598,0,0
2023-09-30,26765,Comm. & Industrial,899.9052969,788.5751265,0,0
2023-12-31,26765,Comm. & Industrial,905.9458074,854.7955816,0,0
2024-03-31,26765,Comm. & Industrial,916.962732,916.9020738,0,0
2020-12-31,26765,Comm. Real Estate,73.4875,73.4875,2.63577897,2.63577897
2021-03-31,26765,Comm. Real Estate,511.9985269,476.1584061,2.958982871,2.927873482
2021-06-30,26765,Comm. Real Estate,104.9802232,311.7485138,2.909561001,3.054113952
2021-09-30,26765,Comm. Real Estate,152.7677916,504.6366168,2.94572622,3.375393351
2021-12-31,26765,Comm. Real Estate,148.0193102,615.8989981,2.922519643,3.713849825
2022-03-31,26765,Comm. Real Estate,130.4078954,675.7812416,2.929819971,4.129226059
2022-06-30,26765,Comm. Real Estate,95.5454928,715.5135695,2.885842694,4.534382248
2022-09-30,26765,Comm. Real Estate,69.11800391,756.8331387,1.040091014,3.172065811
2022-12-31,26765,Comm. Real Estate,53.97250795,770.0089444,0.981505217,3.588339264
2023-03-31,26765,Comm. Real Estate,49.01073203,698.5100027,0.94035963,3.94854094
2023-06-30,26765,Comm. Real Estate,42.47133896,620.7947419,0.590639534,3.956978273
2023-09-30,26765,Comm. Real Estate,36.83103053,534.2319656,0.530645345,4.018116154
2023-12-31,26765,Comm. Real Estate,20.19378669,459.7344456,0.430385957,3.898258058
2024-03-31,26765,Comm. Real Estate,2.418917213,367.3548987,0.326021543,3.650855872
2020-12-31,26765,Jr Mortgage & HELOC,6.95,6.95,47.46547276,47.46547276
2021-03-31,26765,Jr Mortgage & HELOC,18.19885487,0,40.18806226,28.12730842
2021-06-30,26765,Jr Mortgage & HELOC,18.10183232,0,36.13982319,19.01573399
2021-09-30,26765,Jr Mortgage & HELOC,15.87424577,0,32.89561721,11.27419604
2021-12-31,26765,Jr Mortgage & HELOC,13.89250673,0,30.02692664,5.372684336
2022-03-31,26765,Jr Mortgage & HELOC,11.86159819,0,27.37640321,0.092442646
2022-06-30,26765,Jr Mortgage & HELOC,13.63553232,0,25.73965826,0
2022-09-30,26765,Jr Mortgage & HELOC,15.36029696,0,24.96834002,0
2022-12-31,26765,Jr Mortgage & HELOC,17.1834006,0,27.17070539,0
2023-03-31,26765,Jr Mortgage & HELOC,18.90816524,0,29.64783653,0
2023-06-30,26765,Jr Mortgage & HELOC,18.4004381,0,29.68762391,0
2023-09-30,26765,Jr Mortgage & HELOC,18.65119083,0.771879075,29.79949131,0
2023-12-31,26765,Jr Mortgage & HELOC,18.1434637,5.787537581,30.26780476,0
2024-03-31,26765,Jr Mortgage & HELOC,18.39421643,10.80319609,31.19873412,0
2020-12-31,26765,Credit Cards,0,0,0,0
2021-03-31,26765,Credit Cards,0,0,0,0
2021-06-30,26765,Credit Cards,0,0,0,0
2021-09-30,26765,Credit Cards,0,0,0,0
2021-12-31,26765,Credit Cards,0,0,0,0
2022-03-31,26765,Credit Cards,0,0,0,0
2022-06-30,26765,Credit Cards,0,0,0,0
2022-09-30,26765,Credit Cards,0,0,0,0
2022-12-31,26765,Credit Cards,0,0,0,0
2023-03-31,26765,Credit Cards,0,0,0,0
2023-06-30,26765,Credit Cards,0,0,0,0
2023-09-30,26765,Credit Cards,0,0,0,0
2023-12-31,26765,Credit Cards,0,0,0,0
2024-03-31,26765,Credit Cards,0,0,0,0
2020-12-31,30810,Comm. & Industrial,1604,1604,82.82688785,82.82688785
2021-03-31,30810,Comm. & Industrial,2211.479654,2301.57227,92.14253101,92.76256867
2021-06-30,30810,Comm. & Industrial,2322.728846,2836.413688,103.4332544,107.5838461
2021-09-30,30810,Comm. & Industrial,2502.495065,3447.013865,115.2384142,125.9947678
2021-12-31,30810,Comm. & Industrial,2628.253395,3881.038761,127.7100581,147.472897
2022-03-31,30810,Comm. & Industrial,2779.802203,4302.819636,142.0292517,173.1904501
2022-06-30,30810,Comm. & Industrial,2886.264638,4731.894924,156.7327494,202.365214
2022-09-30,30810,Comm. & Industrial,2962.42423,5094.387502,168.9825715,231.8495249
2022-12-31,30810,Comm. & Industrial,3057.110511,5021.367337,178.0931581,257.7416233
2023-03-31,30810,Comm. & Industrial,3160.136936,4934.444485,194.7238665,290.3770231
2023-06-30,30810,Comm. & Industrial,3261.184033,4885.417471,208.0492001,318.5381839
2023-09-30,30810,Comm. & Industrial,3328.601059,4764.639849,221.6796333,342.6463465
2023-12-31,30810,Comm. & Industrial,3354.792844,4673.528131,234.6994215,361.9929916
2024-03-31,30810,Comm. & Industrial,3334.640063,4525.939353,247.1273421,377.2547599
2020-12-31,30810,Comm. Real Estate,0,0,0,0
2021-03-31,30810,Comm. Real Estate,0,0,0,0
2021-06-30,30810,Comm. Real Estate,0,0,0,0
2021-09-30,30810,Comm. Real Estate,0,0,0,0
2021-12-31,30810,Comm. Real Estate,0,0,0,0
2022-03-31,30810,Comm. Real Estate,0,0,0,0
2022-06-30,30810,Comm. Real Estate,0,0,0,0
2022-09-30,30810,Comm. Real Estate,0,0,0,0
2022-12-31,30810,Comm. Real Estate,0,0,0,0
2023-03-31,30810,Comm. Real Estate,0,0,0,0
2023-06-30,30810,Comm. Real Estate,0,0,0,0
2023-09-30,30810,Comm. Real Estate,0,0,0,0
2023-12-31,30810,Comm. Real Estate,0,0,0,0
2024-03-31,30810,Comm. Real Estate,0,0,0,0
2020-12-31,30810,Jr Mortgage & HELOC,63.2875,63.2875,1.216497006,1.216497006
2021-03-31,30810,Jr Mortgage & HELOC,161.0945169,207.7086809,1.276983565,1.322538711
2021-06-30,30810,Jr Mortgage & HELOC,128.8494219,195.2772703,1.184117412,1.288080944
2021-09-30,30810,Jr Mortgage & HELOC,125.1869228,193.8133655,1.181519242,1.340583904
2021-12-31,30810,Jr Mortgage & HELOC,120.2699651,184.3703331,1.215130834,1.422277739
2022-03-31,30810,Jr Mortgage & HELOC,118.0610888,182.5674177,1.160885469,1.415484561
2022-06-30,30810,Jr Mortgage & HELOC,117.485407,172.3378639,1.025322954,1.319587591
2022-09-30,30810,Jr Mortgage & HELOC,116.7763678,165.9311482,0.911280974,1.240996231
2022-12-31,30810,Jr Mortgage & HELOC,117.2256985,156.1216956,0.841107709,1.19793103
2023-03-31,30810,Jr Mortgage & HELOC,118.9985223,149.5201437,0.87370794,1.249715167
2023-06-30,30810,Jr Mortgage & HELOC,118.9984958,145.5355885,0.830788607,1.186819462
2023-09-30,30810,Jr Mortgage & HELOC,120.4524458,142.0011578,0.814466069,1.132180965
2023-12-31,30810,Jr Mortgage & HELOC,119.6079612,139.6103111,0.80064275,1.078140955
2024-03-31,30810,Jr Mortgage & HELOC,120.0580544,137.8092965,0.791119732,1.031027873
2020-12-31,30810,Credit Cards,620028,620028,107.0413999,107.0413999
2021-03-31,30810,Credit Cards,570778.2108,598107.7857,104.9851165,105.4054232
2021-06-30,30810,Credit Cards,554706.7762,595099.7337,101.2993906,102.3375733
2021-09-30,30810,Credit Cards,540269.2034,590977.1604,97.32479986,99.13711965
2021-12-31,30810,Credit Cards,524908.541,586268.1375,93.33929209,96.08956179
2022-03-31,30810,Credit Cards,511163.5472,581991.5233,88.97260172,92.81993175
2022-06-30,30810,Credit Cards,498407.6166,577398.3445,83.08925524,88.13588221
2022-09-30,30810,Credit Cards,486884.4177,573911.4448,76.81938993,83.14062591
2022-12-31,30810,Credit Cards,476383.6083,563915.6457,71.79430959,79.36118669
2023-03-31,30810,Credit Cards,467163.7315,552622.1898,68.87822373,77.64854233
2023-06-30,30810,Credit Cards,458625.7346,540314.272,66.62354445,76.11883194
2023-09-30,30810,Credit Cards,450711.0927,527761.7009,64.52710196,74.476075
2023-12-31,30810,Credit Cards,442832.0237,515936.4494,62.56166308,72.74987144
2024-03-31,30810,Credit Cards,435471.4246,502682.7629,60.74459879,70.93025204
2020-12-31,34537,Comm. & Industrial,2439,2439,18.5008505,18.5008505
2021-03-31,34537,Comm. & Industrial,2330.690184,887.7101359,19.21364652,17.57889327
2021-06-30,34537,Comm. & Industrial,2314.128088,583.8623466,19.10139755,15.79457647
2021-09-30,34537,Comm. & Industrial,2297.251338,468.3085389,17.96510588,13.17130913
